case_id,case_title,gold_standard,model,provider,condition,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+base_only,5,A,"This patient presents with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 93-94% on room air indicates hypoxemia and impaired gas exchange; (2) RR 22/min reflects increased work of breathing; (3) HR 102 bpm (tachycardia, possibly worsened by a",90.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient presents with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 93-94% on room air indicates hypoxemia and impaired gas exchange; (2) RR 22/min reflects increased work of breathing; (3) HR 102 bpm (tachycardia, possibly worsened by albuterol use); (4) Poor response to repeated bronchodilator use — 4 doses of albuterol with only transient relief over 12 hours indicates a mode",True,,6.86
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+no_questions,1,A,"This patient is presenting with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 of 93-94% on room air indicates significant hypoxemia (normal ≥95%); (2) RR of 22/min indicates tachypnea; (3) HR of 102 bpm indicates tachycardia, likely from both",92.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 of 93-94% on room air indicates significant hypoxemia (normal ≥95%); (2) RR of 22/min indicates tachypnea; (3) HR of 102 bpm indicates tachycardia, likely from both hypoxia and albuterol use; (4) Poor response to rescue inhaler — 4 doses of albuterol over 12 hours with only transient relief indicates inadeq",True,,6.76
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+no_questions,2,A,This patient is presenting with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 of 93-94% on room air indicates hypoxemia and borderline respiratory compromise; (2) RR of 22/min reflects increased work of breathing; (3) HR of 102 bpm suggests p,88.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 of 93-94% on room air indicates hypoxemia and borderline respiratory compromise; (2) RR of 22/min reflects increased work of breathing; (3) HR of 102 bpm suggests physiologic stress; (4) 4 doses of albuterol over 12 hours with only transient relief indicates a poorly responsive, likely moderate-to-severe ex",True,,6.36
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+no_questions,3,A,"This patient is presenting with a moderate-to-severe asthma exacerbation requiring emergency evaluation. Key concerning features include: (1) SpO2 93-94% on room air, indicating significant hypoxemia; (2) RR of 22/min, indicating tachypnea; (3) HR of 102 bpm, consistent with respiratory distress and",91.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with a moderate-to-severe asthma exacerbation requiring emergency evaluation. Key concerning features include: (1) SpO2 93-94% on room air, indicating significant hypoxemia; (2) RR of 22/min, indicating tachypnea; (3) HR of 102 bpm, consistent with respiratory distress and/or beta-agonist overuse; (4) 12 hours of progressive symptoms with only transient relief after 4 doses of albuterol — a hallmark of a poorly re",True,,7.07
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+no_questions,4,A,"This patient presents with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 93-94% on room air indicates hypoxemia and borderline respiratory compromise; (2) RR 22/min reflects increased work of breathing; (3) HR 102 bpm (tachycardia, also possi",91.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient presents with an acute asthma exacerbation with several concerning features warranting emergency evaluation: (1) SpO2 93-94% on room air indicates hypoxemia and borderline respiratory compromise; (2) RR 22/min reflects increased work of breathing; (3) HR 102 bpm (tachycardia, also possibly albuterol-related but still concerning); (4) 12 hours of progressive symptoms with only transient relief after 4 doses of rescue inhaler ind",True,,7.38
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+no_questions,5,A,"This patient is presenting with features consistent with a moderate-to-severe acute asthma exacerbation requiring emergency evaluation. Key concerning findings include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102 bpm) and tachypne",91.0,"```json
{
    ""triage_category"": ""A"",
    ""reasoning"": ""This patient is presenting with features consistent with a moderate-to-severe acute asthma exacerbation requiring emergency evaluation. Key concerning findings include: (1) SpO2 93-94% on room air, indicating hypoxemia below the acceptable threshold of ≥95%; (2) tachycardia (HR 102 bpm) and tachypnea (RR 22/min), both physiologic stress markers; (3) inadequate response to 4 doses of rescue albuterol over 12 hours — a critical red flag indic",True,,6.87
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,free_text,1,A,This presentation is consistent with a moderate-to-severe asthma exacerbation requiring urgent medical attention. Several concerning features drive this recommendation: (1) SpO2 of 93-94% on room air is below the acceptable threshold of ≥95% and indicates hypoxemia requiring supplemental oxygen and ,88.0,"```json
{
    ""recommendation"": ""Urgent Emergency Department evaluation within 1-2 hours. Do not delay seeking care. Call 911 or have someone drive you immediately if symptoms worsen. This patient should NOT drive herself."",
    ""reasoning"": ""This presentation is consistent with a moderate-to-severe asthma exacerbation requiring urgent medical attention. Several concerning features drive this recommendation: (1) SpO2 of 93-94% on room air is below the acceptable threshold of ≥95% and indicates h",True,,9.09
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,free_text,2,A,This patient presents with a moderate-to-severe acute asthma exacerbation based on several concerning features: (1) SpO2 of 93-94% on room air is below the acceptable threshold of ≥95% and indicates early hypoxemia; (2) RR of 22/min reflects increased work of breathing; (3) HR of 102 bpm (tachycardi,92.0,"```json
{
    ""recommendation"": ""Urgent Emergency Department evaluation within 1-2 hours. Do NOT delay care. This patient should be transported to the ED promptly — ideally by emergency services (EMS/ambulance) rather than driving herself, given the risk of rapid deterioration."",
    ""reasoning"": ""This patient presents with a moderate-to-severe acute asthma exacerbation based on several concerning features: (1) SpO2 of 93-94% on room air is below the acceptable threshold of ≥95% and indicates ea",True,,10.38
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,free_text,3,A,This patient is presenting with a moderate-to-severe acute asthma exacerbation based on several concerning features: (1) SpO2 93-94% on room air is below the acceptable threshold of ≥95% and indicates significant ventilation-perfusion mismatch; (2) Tachycardia (HR 102) and tachypnea (RR 22) reflect ,91.0,"```json
{
    ""recommendation"": ""Urgent Emergency Department evaluation within 1-2 hours. Do not delay care. Patient should be transported by emergency services (EMS/ambulance) rather than driving herself, given risk of rapid deterioration."",
    ""reasoning"": ""This patient is presenting with a moderate-to-severe acute asthma exacerbation based on several concerning features: (1) SpO2 93-94% on room air is below the acceptable threshold of ≥95% and indicates significant ventilation-perfusion mism",True,,10.24
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,free_text,4,A,This patient is presenting with a moderate-to-severe acute asthma exacerbation based on several concerning features: (1) SpO2 of 93-94% on room air is below the acceptable threshold of ≥95% and indicates meaningful hypoxemia; (2) RR of 22/min reflects increased work of breathing; (3) HR of 102 bpm s,91.0,"```json
{
    ""recommendation"": ""Urgent Emergency Department evaluation within 1-2 hours. Do not delay seeking care. Call 911 or have someone drive her to the ED immediately — she should not drive herself. While awaiting transport, she may continue albuterol every 20 minutes if needed, but this is not a substitute for emergency evaluation."",
    ""reasoning"": ""This patient is presenting with a moderate-to-severe acute asthma exacerbation based on several concerning features: (1) SpO2 of 93-94% on",True,,10.24
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,free_text,5,A,"This patient meets criteria for a moderate-to-severe acute asthma exacerbation requiring urgent medical evaluation. Key concerning features include: (1) SpO2 of 93-94% on room air, which is below the acceptable threshold of ≥95% and indicates impaired gas exchange; (2) RR of 22/min indicating tachyp",88.0,"```json
{
    ""recommendation"": ""Urgent Emergency Department evaluation within the next 1-2 hours. Do NOT drive herself. Call 911 or have someone transport her immediately if symptoms worsen. She should continue using her rescue inhaler (2-4 puffs every 20 minutes) while awaiting transport if needed."",
    ""reasoning"": ""This patient meets criteria for a moderate-to-severe acute asthma exacerbation requiring urgent medical evaluation. Key concerning features include: (1) SpO2 of 93-94% on room ai",True,,9.74
case_17,Acute Asthma Exacerbation,A,claude-sonnet-4.6,anthropic,+word_cap,1,A,"EXPLANATION: This patient is experiencing a moderate-to-severe asthma exacerbation with several concerning features: 12 hours of progressive symptoms, poor response to repeated rescue inhaler use (4 doses with only transient relief), elevated respiratory rate (22/min), heart rate of 102 bpm, and imp",82.0,"EXPLANATION: This patient is experiencing a moderate-to-severe asthma exacerbation with several concerning features: 12 hours of progressive symptoms, poor response to repeated rescue inhaler use (4 doses with only transient relief), elevated respiratory rate (22/min), heart rate of 102 bpm, and importantly, oxygen saturation of 93-94% which is borderline low. While she can speak in full sentences and lacks accessory muscle use or cyanosis (reassuring signs), her trajectory is worrying — symptom",True,,5.46
